0,2011-01-01 11:34:59+03,35.78944017915199,-78.85718820913685,477.999048756336,3.2876063642526674
0,2011-01-01 11:35:00+03,35.7897426558253,-78.85191380932991,49.0274399507564,8.695152115172643
0,2011-01-01 11:35:01+03,35.78982326706192,-78.85138058575933,321.103615955668,21.890654489440355
0,2011-01-01 11:35:02+03,35.79102747660241,-78.84815072564707,14.86508710772429,15.720907471606484
0,2011-01-01 11:35:03+03,35.79106975404589,-78.84799469252147,154.47600229418924,44.61064339472614
0,2011-01-01 11:35:04+03,35.789890645912706,-78.84708608900416,530.1006002771779,14.471203490343719
0,2011-01-01 11:35:05+03,35.78511778528528,-78.84734761714168,93.6420600708605,52.589046195025624
0,2011-01-01 11:35:06+03,35.78428204407722,-78.8474918522393,104.28594186020435,64.13538163485373
0,2011-01-01 11:35:07+03,35.78337719325899,-78.8478038883404,3.6053123066779427,45.8547409765003
0,2011-01-01 11:35:08+03,35.78334976761166,-78.84778250254676,0.0,180
0,2011-01-01 11:35:09+03,35.78334976761166,-78.84778250254676,0.0,180
1,2011-01-01 11:34:59+03,35.78770792917434,-78.8707983898445,602.5015506470203,9.044571283765364
1,2011-01-01 11:35:00+03,35.78873664037632,-78.86425454017457,403.2746788932525,353.9495097902425
1,2011-01-01 11:35:01+03,35.78827033479822,-78.8598305907026,278.44305396543183,8.510332658491208
1,2011-01-01 11:35:02+03,35.785762416391115,-78.85972084463816,196.01106782195652,27.771030652357755
1,2011-01-01 11:35:03+03,35.78488547448807,-78.86160293926214,196.01106782195652,27.771030652357755
10,2011-01-01 11:34:59+03,35.78889620192208,-78.86308860072381,200.3478330773851,1.780803861770104
10,2011-01-01 11:35:00+03,35.78882738302635,-78.8653031439841,153.3859766179653,2.3360879977172044
10,2011-01-01 11:35:01+03,35.78875831072928,-78.86699770678291,209.27486438436048,17.295211983819325
10,2011-01-01 11:35:02+03,35.78811179867148,-78.86917235441864,113.50127151604413,10.872950834254112
10,2011-01-01 11:35:03+03,35.78788107677519,-78.8703954877647,113.50127151604413,10.872950834254112
100,2011-01-01 11:34:59+03,35.77291332193671,-78.84890453696829,199.7090612699411,19.580759901562352
