0,2011-01-01 11:34:59+03,35.78944017915199,-78.85718820913685,21.99863209390466,358.9783950205628
0,2011-01-01 11:35:00+03,35.78943584157314,-78.85694492710951,46.170707245763474,3.0332906106487534
0,2011-01-01 11:35:01+03,35.78946281023462,-78.85643527844378,52.150355969955825,2.565532466675175
0,2011-01-01 11:35:02+03,35.78948859309672,-78.8558592799097,62.19737728151541,2.738656501548304
0,2011-01-01 11:35:03+03,35.78952140978894,-78.85517245623409,67.18206526140638,2.4578919245511246
0,2011-01-01 11:35:04+03,35.78955323551933,-78.85443034084078,61.2006911780695,2.799569775350306
0,2011-01-01 11:35:05+03,35.78958624147092,-78.85375457471349,64.2765365389721,3.3482307951688073
0,2011-01-01 11:35:06+03,35.7896276609196,-78.85304539097146,53.14732555561727,2.4962703026318818
0,2011-01-01 11:35:07+03,35.78965322986228,-78.85245833272143,28.859885833130317,10.650004953228777
0,2011-01-01 11:35:08+03,35.78971076636844,-78.85214700338634,21.376182870870203,7.8598681819486975
0,2011-01-01 11:35:09+03,35.7897426558253,-78.85191380932991,2.2359239257385877,334.53426497326194
0,2011-01-01 11:35:10+03,35.7897332506412,-78.85189193534578,0.9999355941893049,358.97592468003614
0,2011-01-01 11:35:11+03,35.78973344828064,-78.85190299362318,0.9999355984031447,8.235343149261453
0,2011-01-01 11:35:12+03,35.78972443837446,-78.85190323619508,6.082370731759376,6.747380290939533
0,2011-01-01 11:35:13+03,35.78973226242875,-78.8518366439604,17.463123386128373,9.95897801732591
0,2011-01-01 11:35:14+03,35.78976494193503,-78.85164768286687,24.99838600814325,12.613122366284276
0,2011-01-01 11:35:15+03,35.78982326706192,-78.85138058575933,22.359233622219552,7.454772866495767
0,2011-01-01 11:35:16+03,35.78985495729913,-78.85113633285368,32.57088436744239,14.076958069293719
0,2011-01-01 11:35:17+03,35.789938926794065,-78.85079109896759,24.350010323717147,15.27792625221342
0,2011-01-01 11:35:18+03,35.790006457637396,-78.85053481631854,43.078515022642755,17.778497241511
0,2011-01-01 11:35:19+03,35.79014270450155,-78.85008859971856,47.850821053080644,22.08519773818965
0,2011-01-01 11:35:20+03,35.79032340555868,-78.84960799247868,48.545765974617076,29.46759947030985
0,2011-01-01 11:35:21+03,35.79054954984995,-78.84914828541832,54.07971729820459,31.177529637537052
0,2011-01-01 11:35:22+03,35.79081094005916,-78.84864337041869,31.062403737611145,30.499544710294035
0,2011-01-01 11:35:23+03,35.79095896119473,-78.84835172126813,15.651443684055824,22.658694803312557
0,2011-01-01 11:35:24+03,35.79101925867265,-78.84819520236776,4.122833530764809,10.647678732716344
0,2011-01-01 11:35:25+03,35.79102747660241,-78.84815072564707,0.9999339850343218,358.97411868677807
0,2011-01-01 11:35:26+03,35.791027278611736,-78.84813966721767,0.0,180
0,2011-01-01 11:35:27+03,35.791027278611736,-78.84813966721767,1.414120230234422,51.23439766668807
0,2011-01-01 11:35:28+03,35.79103609050193,-78.84812836577879,0.999933980003983,358.97411319554897
0,2011-01-01 11:35:29+03,35.791036288493686,-78.84813942420934,0.0,180
0,2011-01-01 11:35:30+03,35.791036288493686,-78.84813942420934,0.0,180
0,2011-01-01 11:35:31+03,35.791036288493686,-78.84813942420934,0.0,180
0,2011-01-01 11:35:32+03,35.791036288493686,-78.84813942420934,2.828240476767113,51.23442609932875
0,2011-01-01 11:35:33+03,35.79101866470998,-78.84816202708232,4.4718407953934785,22.658597334051446
0,2011-01-01 11:35:34+03,35.79103589250916,-78.84811730734836,11.703926941689602,16.03126446246242
0,2011-01-01 11:35:35+03,35.79106975404589,-78.84799469252147,21.930262270119435,20.20113566727614
0,2011-01-01 11:35:36+03,35.79114688266533,-78.84777133640549,24.185171918830278,26.23863009924841
0,2011-01-01 11:35:37+03,35.79125084244079,-78.84753619218823,8.943679103963147,22.658106409258615
0,2011-01-01 11:35:38+03,35.791285297536284,-78.84744675218988,0.9999336862814769,3.6770858233346777
0,2011-01-01 11:35:39+03,35.79129430741375,-78.84744650910103,0.0,180
0,2011-01-01 11:35:40+03,35.79129430741375,-78.84744650910103,18.02655984833543,325.29004135371173
0,2011-01-01 11:35:41+03,35.79120123769108,-78.84728306326433,13.340778138478608,4.465749345469862
0,2011-01-01 11:35:42+03,35.791083515079414,-78.84725304834751,35.22549024855133,8.669960042520112
0,2011-01-01 11:35:43+03,35.790767377097815,-78.84721732354429,45.395221597457066,41.406607366301515
0,2011-01-01 11:35:44+03,35.79036074417394,-78.84716191340704,52.608288414088356,53.14652369069414
0,2011-01-01 11:35:45+03,35.789890645912706,-78.84708608900416,58.305641024583615,77.31145758226975
0,2011-01-01 11:35:46+03,35.78936688450595,-78.84703384046233,64.06601164641818,13.352589338837463
0,2011-01-01 11:35:47+03,35.78878965804334,-78.84701622547693,61.028717945623136,59.900610320046354
0,2011-01-01 11:35:48+03,35.78824045157538,-78.84705317136837,59.07229272679716,10.062427748109245
0,2011-01-01 11:35:49+03,35.787709462864655,-78.84710068832261,60.1291870366196,10.230677315399051
0,2011-01-01 11:35:50+03,35.787169662251195,-78.84715950543459,68.06161940473595,18.344501384428376
0,2011-01-01 11:35:51+03,35.786557584416116,-78.84720920833885,60.12918904810245,10.248932478651922
0,2011-01-01 11:35:52+03,35.78601778359849,-78.84726802346376,47.03940811366535,37.8919935851903
0,2011-01-01 11:35:53+03,35.785594715106434,-78.84730156259687,38.05006708195301,65.2316957267298
0,2011-01-01 11:35:54+03,35.785252735538144,-78.84733291383213,15.032297730307118,10.266267755034438
